SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME
040,3,6,01,000,Alabama,Alabama
050,3,6,01,001,Alabama,Autauga County
050,3,6,01,003,Alabama,Baldwin County
050,3,6,01,005,Alabama,Barbour County
050,3,6,01,007,Alabama,Bibb County
050,3,6,01,009,Alabama,Blount County
050,3,6,01,011,Alabama,Bullock County
050,3,6,01,013,Alabama,Butler County
050,3,6,01,015,Alabama,Calhoun County
050,3,6,01,017,Alabama,Chambers County
050,3,6,01,019,Alabama,Cherokee County
050,3,6,01,021,Alabama,Chilton County
050,3,6,01,023,Alabama,Choctaw County
050,3,6,01,025,Alabama,Clarke County
050,3,6,01,027,Alabama,Clay County
050,3,6,01,029,Alabama,Cleburne County
050,3,6,01,031,Alabama,Coffee County
050,3,6,01,033,Alabama,Colbert County
050,3,6,01,035,Alabama,Conecuh County
050,3,6,01,037,Alabama,Coosa County
050,3,6,01,039,Alabama,Covington County
050,3,6,01,041,Alabama,Crenshaw County
050,3,6,01,043,Alabama,Cullman County
050,3,6,01,045,Alabama,Dale County
050,3,6,01,047,Alabama,Dallas County
050,3,6,01,049,Alabama,DeKalb County
050,3,6,01,051,Alabama,Elmore County
050,3,6,01,053,Alabama,Escambia County
050,3,6,01,055,Alabama,Etowah County
050,3,6,01,057,Alabama,Fayette County
050,3,6,01,059,Alabama,Franklin County
050,3,6,01,061,Alabama,Geneva County
050,3,6,01,063,Alabama,Greene County
050,3,6,01,065,Alabama,Hale County
050,3,6,01,067,Alabama,Henry County
050,3,6,01,069,Alabama,Houston County
050,3,6,01,071,Alabama,Jackson County
050,3,6,01,073,Alabama,Jefferson County
050,3,6,01,075,Alabama,Lamar County
050,3,6,01,077,Alabama,Lauderdale County
050,3,6,01,079,Alabama,Lawrence County
050,3,6,01,081,Alabama,Lee County
050,3,6,01,083,Alabama,Limestone County
050,3,6,01,085,Alabama,Lowndes County
050,3,6,01,087,Alabama,Macon County
050,3,6,01,089,Alabama,Madison County
050,3,6,01,091,Alabama,Marengo County
050,3,6,01,093,Alabama,Marion County
050,3,6,01,095,Alabama,Marshall County
050,3,6,01,097,Alabama,Mobile County
050,3,6,01,099,Alabama,Monroe County
050,3,6,01,101,Alabama,Montgomery County
050,3,6,01,103,Alabama,Morgan County
050,3,6,01,105,Alabama,Perry County
050,3,6,01,107,Alabama,Pickens County
050,3,6,01,109,Alabama,Pike County
050,3,6,01,111,Alabama,Randolph County
050,3,6,01,113,Alabama,Russell County
050,3,6,01,115,Alabama,St. Clair County
050,3,6,01,117,Alabama,Shelby County
050,3,6,01,119,Alabama,Sumter County
050,3,6,01,121,Alabama,Talladega County
050,3,6,01,123,Alabama,Tallapoosa County
050,3,6,01,125,Alabama,Tuscaloosa County
050,3,6,01,127,Alabama,Walker County
050,3,6,01,129,Alabama,Washington County
050,3,6,01,131,Alabama,Wilcox County
050,3,6,01,133,Alabama,Winston County
040,4,9,02,000,Alaska,Alaska
050,4,9,02,013,Alaska,Aleutians East Borough
050,4,9,02,016,Alaska,Aleutians West Census Area
050,4,9,02,020,Alaska,Anchorage Municipality
050,4,9,02,050,Alaska,Bethel Census Area
050,4,9,02,060,Alaska,Bristol Bay Borough
050,4,9,02,063,Alaska,Chugach Census Area
050,4,9,02,066,Alaska,Copper River Census Area
050,4,9,02,068,Alaska,Denali Borough
050,4,9,02,070,Alaska,Dillingham Census Area
050,4,9,02,090,Alaska,Fairbanks North Star Borough
050,4,9,02,100,Alaska,Haines Borough
050,4,9,02,105,Alaska,Hoonah-Angoon Census Area
050,4,9,02,110,Alaska,Juneau City and Borough
050,4,9,02,122,Alaska,Kenai Peninsula Borough
050,4,9,02,130,Alaska,Ketchikan Gateway Borough
050,4,9,02,150,Alaska,Kodiak Island Borough
050,4,9,02,158,Alaska,Kusilvak Census Area
050,4,9,02,164,Alaska,Lake and Peninsula Borough
050,4,9,02,170,Alaska,Matanuska-Susitna Borough
050,4,9,02,180,Alaska,Nome Census Area
050,4,9,02,185,Alaska,North Slope Borough
050,4,9,02,188,Alaska,Northwest Arctic Borough
050,4,9,02,195,Alaska,Petersburg Borough
050,4,9,02,198,Alaska,Prince of Wales-Hyder Census Area
050,4,9,02,220,Alaska,Sitka City and Borough
050,4,9,02,230,Alaska,Skagway Municipality
050,4,9,02,240,Alaska,Southeast Fairbanks Census Area
050,4,9,02,275,Alaska,Wrangell City and Borough
050,4,9,02,282,Alaska,Yakutat City and Borough
050,4,9,02,290,Alaska,Yukon-Koyukuk Census Area
040,4,8,04,000,Arizona,Arizona
050,4,8,04,001,Arizona,Apache County
050,4,8,04,003,Arizona,Cochise County
050,4,8,04,005,Arizona,Coconino County
050,4,8,04,007,Arizona,Gila County
050,4,8,04,009,Arizona,Graham County
050,4,8,04,011,Arizona,Greenlee County
050,4,8,04,012,Arizona,La Paz County
050,4,8,04,013,Arizona,Maricopa County
050,4,8,04,015,Arizona,Mohave County
050,4,8,04,017,Arizona,Navajo County
050,4,8,04,019,Arizona,Pima County
050,4,8,04,021,Arizona,Pinal County
050,4,8,04,023,Arizona,Santa Cruz County
050,4,8,04,025,Arizona,Yavapai County
050,4,8,04,027,Arizona,Yuma County
040,3,7,05,000,Arkansas,Arkansas
050,3,7,05,001,Arkansas,Arkansas County
050,3,7,05,003,Arkansas,Ashley County
050,3,7,05,005,Arkansas,Baxter County
050,3,7,05,007,Arkansas,Benton County
050,3,7,05,009,Arkansas,Boone County
050,3,7,05,011,Arkansas,Bradley County
050,3,7,05,013,Arkansas,Calhoun County
050,3,7,05,015,Arkansas,Carroll County
050,3,7,05,017,Arkansas,Chicot County
050,3,7,05,019,Arkansas,Clark County
050,3,7,05,021,Arkansas,Clay County
050,3,7,05,023,Arkansas,Cleburne County
050,3,7,05,025,Arkansas,Cleveland County
050,3,7,05,027,Arkansas,Columbia County
050,3,7,05,029,Arkansas,Conway County
050,3,7,05,031,Arkansas,Craighead County
050,3,7,05,033,Arkansas,Crawford County
050,3,7,05,035,Arkansas,Crittenden County
050,3,7,05,037,Arkansas,Cross County
050,3,7,05,039,Arkansas,Dallas County
050,3,7,05,041,Arkansas,Desha County
050,3,7,05,043,Arkansas,Drew County
050,3,7,05,045,Arkansas,Faulkner County
050,3,7,05,047,Arkansas,Franklin County
050,3,7,05,049,Arkansas,Fulton County
050,3,7,05,051,Arkansas,Garland County
050,3,7,05,053,Arkansas,Grant County
050,3,7,05,055,Arkansas,Greene County
050,3,7,05,057,Arkansas,Hempstead County
050,3,7,05,059,Arkansas,Hot Spring County
050,3,7,05,061,Arkansas,Howard County
050,3,7,05,063,Arkansas,Independence County
050,3,7,05,065,Arkansas,Izard County
050,3,7,05,067,Arkansas,Jackson County
050,3,7,05,069,Arkansas,Jefferson County
050,3,7,05,071,Arkansas,Johnson County
050,3,7,05,073,Arkansas,Lafayette County
050,3,7,05,075,Arkansas,Lawrence County
050,3,7,05,077,Arkansas,Lee County
050,3,7,05,079,Arkansas,Lincoln County
050,3,7,05,081,Arkansas,Little River County
050,3,7,05,083,Arkansas,Logan County
050,3,7,05,085,Arkansas,Lonoke County
050,3,7,05,087,Arkansas,Madison County
050,3,7,05,089,Arkansas,Marion County
050,3,7,05,091,Arkansas,Miller County
050,3,7,05,093,Arkansas,Mississippi County
050,3,7,05,095,Arkansas,Monroe County
050,3,7,05,097,Arkansas,Montgomery County
050,3,7,05,099,Arkansas,Nevada County
050,3,7,05,101,Arkansas,Newton County
050,3,7,05,103,Arkansas,Ouachita County
050,3,7,05,105,Arkansas,Perry County
050,3,7,05,107,Arkansas,Phillips County
050,3,7,05,109,Arkansas,Pike County
050,3,7,05,111,Arkansas,Poinsett County
050,3,7,05,113,Arkansas,Polk County
050,3,7,05,115,Arkansas,Pope County
050,3,7,05,117,Arkansas,Prairie County
050,3,7,05,119,Arkansas,Pulaski County
050,3,7,05,121,Arkansas,Randolph County
050,3,7,05,123,Arkansas,St. Francis County
050,3,7,05,125,Arkansas,Saline County
050,3,7,05,127,Arkansas,Scott County
050,3,7,05,129,Arkansas,Searcy County
050,3,7,05,131,Arkansas,Sebastian County
050,3,7,05,133,Arkansas,Sevier County
050,3,7,05,135,Arkansas,Sharp County
050,3,7,05,137,Arkansas,Stone County
050,3,7,05,139,Arkansas,Union County
050,3,7,05,141,Arkansas,Van Buren County
050,3,7,05,143,Arkansas,Washington County
050,3,7,05,145,Arkansas,White County
050,3,7,05,147,Arkansas,Woodruff County
050,3,7,05,149,Arkansas,Yell County
040,4,9,06,000,California,California
050,4,9,06,001,California,Alameda County
050,4,9,06,003,California,Alpine County
050,4,9,06,005,California,Amador County
050,4,9,06,007,California,Butte County
050,4,9,06,009,California,Calaveras County
050,4,9,06,011,California,Colusa County
050,4,9,06,013,California,Contra Costa County
050,4,9,06,015,California,Del Norte County
050,4,9,06,017,California,El Dorado County
050,4,9,06,019,California,Fresno County
050,4,9,06,021,California,Glenn County
050,4,9,06,023,California,Humboldt County
050,4,9,06,025,California,Imperial County
050,4,9,06,027,California,Inyo County
050,4,9,06,029,California,Kern County
050,4,9,06,031,California,Kings County
050,4,9,06,033,California,Lake County
050,4,9,06,035,California,Lassen County
050,4,9,06,037,California,Los Angeles County
050,4,9,06,039,California,Madera County
050,4,9,06,041,California,Marin County
050,4,9,06,043,California,Mariposa County
050,4,9,06,045,California,Mendocino County
050,4,9,06,047,California,Merced County
050,4,9,06,049,California,Modoc County
050,4,9,06,051,California,Mono County
050,4,9,06,053,California,Monterey County
050,4,9,06,055,California,Napa County
050,4,9,06,057,California,Nevada County
050,4,9,06,059,California,Orange County
050,4,9,06,061,California,Placer County
050,4,9,06,063,California,Plumas County
050,4,9,06,065,California,Riverside County
050,4,9,06,067,California,Sacramento County
050,4,9,06,069,California,San Benito County
050,4,9,06,071,California,San Bernardino County
050,4,9,06,073,California,San Diego County
050,4,9,06,075,California,San Francisco County
050,4,9,06,077,California,San Joaquin County
050,4,9,06,079,California,San Luis Obispo County
050,4,9,06,081,California,San Mateo County
050,4,9,06,083,California,Santa Barbara County
050,4,9,06,085,California,Santa Clara County
050,4,9,06,087,California,Santa Cruz County
050,4,9,06,089,California,Shasta County
050,4,9,06,091,California,Sierra County
050,4,9,06,093,California,Siskiyou County
050,4,9,06,095,California,Solano County
050,4,9,06,097,California,Sonoma County
050,4,9,06,099,California,Stanislaus County
050,4,9,06,101,California,Sutter County
050,4,9,06,103,California,Tehama County
050,4,9,06,105,California,Trinity County
050,4,9,06,107,California,Tulare County
050,4,9,06,109,California,Tuolumne County
050,4,9,06,111,California,Ventura County
050,4,9,06,113,California,Yolo County
050,4,9,06,115,California,Yuba County
040,4,8,08,000,Colorado,Colorado
050,4,8,08,001,Colorado,Adams County
050,4,8,08,003,Colorado,Alamosa County
050,4,8,08,005,Colorado,Arapahoe County
050,4,8,08,007,Colorado,Archuleta County
050,4,8,08,009,Colorado,Baca County
050,4,8,08,011,Colorado,Bent County
050,4,8,08,013,Colorado,Boulder County
050,4,8,08,014,Colorado,Broomfield County
050,4,8,08,015,Colorado,Chaffee County
050,4,8,08,017,Colorado,Cheyenne County
050,4,8,08,019,Colorado,Clear Creek County
050,4,8,08,021,Colorado,Conejos County
050,4,8,08,023,Colorado,Costilla County
050,4,8,08,025,Colorado,Crowley County
050,4,8,08,027,Colorado,Custer County
050,4,8,08,029,Colorado,Delta County
050,4,8,08,031,Colorado,Denver County
050,4,8,08,033,Colorado,Dolores County
050,4,8,08,035,Colorado,Douglas County
050,4,8,08,037,Colorado,Eagle County
050,4,8,08,039,Colorado,Elbert County
050,4,8,08,041,Colorado,El Paso County
050,4,8,08,043,Colorado,Fremont County
050,4,8,08,045,Colorado,Garfield County
050,4,8,08,047,Colorado,Gilpin County
050,4,8,08,049,Colorado,Grand County
050,4,8,08,051,Colorado,Gunnison County
050,4,8,08,053,Colorado,Hinsdale County
050,4,8,08,055,Colorado,Huerfano County
050,4,8,08,057,Colorado,Jackson County
050,4,8,08,059,Colorado,Jefferson County
050,4,8,08,061,Colorado,Kiowa County
050,4,8,08,063,Colorado,Kit Carson County
050,4,8,08,065,Colorado,Lake County
050,4,8,08,067,Colorado,La Plata County
050,4,8,08,069,Colorado,Larimer County
050,4,8,08,071,Colorado,Las Animas County
050,4,8,08,073,Colorado,Lincoln County
050,4,8,08,075,Colorado,Logan County
050,4,8,08,077,Colorado,Mesa County
050,4,8,08,079,Colorado,Mineral County
050,4,8,08,081,Colorado,Moffat County
050,4,8,08,083,Colorado,Montezuma County
050,4,8,08,085,Colorado,Montrose County
050,4,8,08,087,Colorado,Morgan County
050,4,8,08,089,Colorado,Otero County
050,4,8,08,091,Colorado,Ouray County
050,4,8,08,093,Colorado,Park County
050,4,8,08,095,Colorado,Phillips County
050,4,8,08,097,Colorado,Pitkin County
050,4,8,08,099,Colorado,Prowers County
050,4,8,08,101,Colorado,Pueblo County
050,4,8,08,103,Colorado,Rio Blanco County
050,4,8,08,105,Colorado,Rio Grande County
050,4,8,08,107,Colorado,Routt County
050,4,8,08,109,Colorado,Saguache County
050,4,8,08,111,Colorado,San Juan County
050,4,8,08,113,Colorado,San Miguel County
050,4,8,08,115,Colorado,Sedgwick County
050,4,8,08,117,Colorado,Summit County
050,4,8,08,119,Colorado,Teller County
050,4,8,08,121,Colorado,Washington County
050,4,8,08,123,Colorado,Weld County
050,4,8,08,125,Colorado,Yuma County
040,1,1,09,000,Connecticut,Connecticut
050,1,1,09,110,Connecticut,Capitol Planning Region
050,1,1,09,120,Connecticut,Greater Bridgeport Planning Region
050,1,1,09,130,Connecticut,Lower Connecticut River Valley Planning Region
050,1,1,09,140,Connecticut,Naugatuck Valley Planning Region
050,1,1,09,150,Connecticut,Northeastern Connecticut Planning Region
050,1,1,09,160,Connecticut,Northwest Hills Planning Region
050,1,1,09,170,Connecticut,South Central Connecticut Planning Region
050,1,1,09,180,Connecticut,Southeastern Connecticut Planning Region
050,1,1,09,190,Connecticut,Western Connecticut Planning Region
040,3,5,10,000,Delaware,Delaware
050,3,5,10,001,Delaware,Kent County
050,3,5,10,003,Delaware,New Castle County
050,3,5,10,005,Delaware,Sussex County
040,3,5,11,000,District of Columbia,District of Columbia
050,3,5,11,001,District of Columbia,District of Columbia
040,3,5,12,000,Florida,Florida
050,3,5,12,001,Florida,Alachua County
050,3,5,12,003,Florida,Baker County
050,3,5,12,005,Florida,Bay County
050,3,5,12,007,Florida,Bradford County
050,3,5,12,009,Florida,Brevard County
050,3,5,12,011,Florida,Broward County
050,3,5,12,013,Florida,Calhoun County
050,3,5,12,015,Florida,Charlotte County
050,3,5,12,017,Florida,Citrus County
050,3,5,12,019,Florida,Clay County
050,3,5,12,021,Florida,Collier County
050,3,5,12,023,Florida,Columbia County
050,3,5,12,027,Florida,DeSoto County
050,3,5,12,029,Florida,Dixie County
050,3,5,12,031,Florida,Duval County
050,3,5,12,033,Florida,Escambia County
050,3,5,12,035,Florida,Flagler County
050,3,5,12,037,Florida,Franklin County
050,3,5,12,039,Florida,Gadsden County
050,3,5,12,041,Florida,Gilchrist County
050,3,5,12,043,Florida,Glades County
050,3,5,12,045,Florida,Gulf County
050,3,5,12,047,Florida,Hamilton County
050,3,5,12,049,Florida,Hardee County
050,3,5,12,051,Florida,Hendry County
050,3,5,12,053,Florida,Hernando County
050,3,5,12,055,Florida,Highlands County
050,3,5,12,057,Florida,Hillsborough County
050,3,5,12,059,Florida,Holmes County
050,3,5,12,061,Florida,Indian River County
050,3,5,12,063,Florida,Jackson County
050,3,5,12,065,Florida,Jefferson County
050,3,5,12,067,Florida,Lafayette County
050,3,5,12,069,Florida,Lake County
050,3,5,12,071,Florida,Lee County
050,3,5,12,073,Florida,Leon County
050,3,5,12,075,Florida,Levy County
050,3,5,12,077,Florida,Liberty County
050,3,5,12,079,Florida,Madison County
050,3,5,12,081,Florida,Manatee County
050,3,5,12,083,Florida,Marion County
050,3,5,12,085,Florida,Martin County
050,3,5,12,086,Florida,Miami-Dade County
050,3,5,12,087,Florida,Monroe County
050,3,5,12,089,Florida,Nassau County
050,3,5,12,091,Florida,Okaloosa County
050,3,5,12,093,Florida,Okeechobee County
050,3,5,12,095,Florida,Orange County
050,3,5,12,097,Florida,Osceola County
050,3,5,12,099,Florida,Palm Beach County
050,3,5,12,101,Florida,Pasco County
050,3,5,12,103,Florida,Pinellas County
050,3,5,12,105,Florida,Polk County
050,3,5,12,107,Florida,Putnam County
050,3,5,12,109,Florida,St. Johns County
050,3,5,12,111,Florida,St. Lucie County
050,3,5,12,113,Florida,Santa Rosa County
050,3,5,12,115,Florida,Sarasota County
050,3,5,12,117,Florida,Seminole County
050,3,5,12,119,Florida,Sumter County
050,3,5,12,121,Florida,Suwannee County
050,3,5,12,123,Florida,Taylor County
050,3,5,12,125,Florida,Union County
050,3,5,12,127,Florida,Volusia County
050,3,5,12,129,Florida,Wakulla County
050,3,5,12,131,Florida,Walton County
050,3,5,12,133,Florida,Washington County
040,3,5,13,000,Georgia,Georgia
050,3,5,13,001,Georgia,Appling County
050,3,5,13,003,Georgia,Atkinson County
050,3,5,13,005,Georgia,Bacon County
050,3,5,13,007,Georgia,Baker County
050,3,5,13,009,Georgia,Baldwin County
050,3,5,13,011,Georgia,Banks County
050,3,5,13,013,Georgia,Barrow County
050,3,5,13,015,Georgia,Bartow County
050,3,5,13,017,Georgia,Ben Hill County
050,3,5,13,019,Georgia,Berrien County
050,3,5,13,021,Georgia,Bibb County
050,3,5,13,023,Georgia,Bleckley County
050,3,5,13,025,Georgia,Brantley County
050,3,5,13,027,Georgia,Brooks County
050,3,5,13,029,Georgia,Bryan County
050,3,5,13,031,Georgia,Bulloch County
050,3,5,13,033,Georgia,Burke County
050,3,5,13,035,Georgia,Butts County
050,3,5,13,037,Georgia,Calhoun County
050,3,5,13,039,Georgia,Camden County
050,3,5,13,043,Georgia,Candler County
050,3,5,13,045,Georgia,Carroll County
050,3,5,13,047,Georgia,Catoosa County
050,3,5,13,049,Georgia,Charlton County
050,3,5,13,051,Georgia,Chatham County
050,3,5,13,053,Georgia,Chattahoochee County
050,3,5,13,055,Georgia,Chattooga County
050,3,5,13,057,Georgia,Cherokee County
050,3,5,13,059,Georgia,Clarke County
050,3,5,13,061,Georgia,Clay County
050,3,5,13,063,Georgia,Clayton County
050,3,5,13,065,Georgia,Clinch County
050,3,5,13,067,Georgia,Cobb County
050,3,5,13,069,Georgia,Coffee County
050,3,5,13,071,Georgia,Colquitt County
050,3,5,13,073,Georgia,Columbia County
050,3,5,13,075,Georgia,Cook County
050,3,5,13,077,Georgia,Coweta County
050,3,5,13,079,Georgia,Crawford County
050,3,5,13,081,Georgia,Crisp County
050,3,5,13,083,Georgia,Dade County
050,3,5,13,085,Georgia,Dawson County
050,3,5,13,087,Georgia,Decatur County
050,3,5,13,089,Georgia,DeKalb County
050,3,5,13,091,Georgia,Dodge County
050,3,5,13,093,Georgia,Dooly County
050,3,5,13,095,Georgia,Dougherty County
050,3,5,13,097,Georgia,Douglas County
050,3,5,13,099,Georgia,Early County
050,3,5,13,101,Georgia,Echols County
050,3,5,13,103,Georgia,Effingham County
050,3,5,13,105,Georgia,Elbert County
050,3,5,13,107,Georgia,Emanuel County
050,3,5,13,109,Georgia,Evans County
050,3,5,13,111,Georgia,Fannin County
050,3,5,13,113,Georgia,Fayette County
050,3,5,13,115,Georgia,Floyd County
050,3,5,13,117,Georgia,Forsyth County
050,3,5,13,119,Georgia,Franklin County
050,3,5,13,121,Georgia,Fulton County
050,3,5,13,123,Georgia,Gilmer County
050,3,5,13,125,Georgia,Glascock County
050,3,5,13,127,Georgia,Glynn County
050,3,5,13,129,Georgia,Gordon County
050,3,5,13,131,Georgia,Grady County
050,3,5,13,133,Georgia,Greene County
050,3,5,13,135,Georgia,Gwinnett County
050,3,5,13,137,Georgia,Habersham County
050,3,5,13,139,Georgia,Hall County
050,3,5,13,141,Georgia,Hancock County
050,3,5,13,143,Georgia,Haralson County
050,3,5,13,145,Georgia,Harris County
050,3,5,13,147,Georgia,Hart County
050,3,5,13,149,Georgia,Heard County
050,3,5,13,151,Georgia,Henry County
050,3,5,13,153,Georgia,Houston County
050,3,5,13,155,Georgia,Irwin County
050,3,5,13,157,Georgia,Jackson County
050,3,5,13,159,Georgia,Jasper County
050,3,5,13,161,Georgia,Jeff Davis County
050,3,5,13,163,Georgia,Jefferson County
050,3,5,13,165,Georgia,Jenkins County
050,3,5,13,167,Georgia,Johnson County
050,3,5,13,169,Georgia,Jones County
050,3,5,13,171,Georgia,Lamar County
050,3,5,13,173,Georgia,Lanier County
050,3,5,13,175,Georgia,Laurens County
050,3,5,13,177,Georgia,Lee County
050,3,5,13,179,Georgia,Liberty County
050,3,5,13,181,Georgia,Lincoln County
050,3,5,13,183,Georgia,Long County
050,3,5,13,185,Georgia,Lowndes County
050,3,5,13,187,Georgia,Lumpkin County
050,3,5,13,189,Georgia,McDuffie County
050,3,5,13,191,Georgia,McIntosh County
050,3,5,13,193,Georgia,Macon County
050,3,5,13,195,Georgia,Madison County
050,3,5,13,197,Georgia,Marion County
050,3,5,13,199,Georgia,Meriwether County
050,3,5,13,201,Georgia,Miller County
050,3,5,13,205,Georgia,Mitchell County
050,3,5,13,207,Georgia,Monroe County
050,3,5,13,209,Georgia,Montgomery County
050,3,5,13,211,Georgia,Morgan County
050,3,5,13,213,Georgia,Murray County
050,3,5,13,215,Georgia,Muscogee County
050,3,5,13,217,Georgia,Newton County
050,3,5,13,219,Georgia,Oconee County
050,3,5,13,221,Georgia,Oglethorpe County
050,3,5,13,223,Georgia,Paulding County
050,3,5,13,225,Georgia,Peach County
050,3,5,13,227,Georgia,Pickens County
050,3,5,13,229,Georgia,Pierce County
050,3,5,13,231,Georgia,Pike County
050,3,5,13,233,Georgia,Polk County
050,3,5,13,235,Georgia,Pulaski County
050,3,5,13,237,Georgia,Putnam County
050,3,5,13,239,Georgia,Quitman County
050,3,5,13,241,Georgia,Rabun County
050,3,5,13,243,Georgia,Randolph County
050,3,5,13,245,Georgia,Richmond County
050,3,5,13,247,Georgia,Rockdale County
050,3,5,13,249,Georgia,Schley County
050,3,5,13,251,Georgia,Screven County
050,3,5,13,253,Georgia,Seminole County
050,3,5,13,255,Georgia,Spalding County
050,3,5,13,257,Georgia,Stephens County
050,3,5,13,259,Georgia,Stewart County
050,3,5,13,261,Georgia,Sumter County
050,3,5,13,263,Georgia,Talbot County
050,3,5,13,265,Georgia,Taliaferro County
050,3,5,13,267,Georgia,Tattnall County
050,3,5,13,269,Georgia,Taylor County
050,3,5,13,271,Georgia,Telfair County
050,3,5,13,273,Georgia,Terrell County
050,3,5,13,275,Georgia,Thomas County
050,3,5,13,277,Georgia,Tift County
050,3,5,13,279,Georgia,Toombs County
050,3,5,13,281,Georgia,Towns County
050,3,5,13,283,Georgia,Treutlen County
050,3,5,13,285,Georgia,Troup County
050,3,5,13,287,Georgia,Turner County
050,3,5,13,289,Georgia,Twiggs County
050,3,5,13,291,Georgia,Union County
050,3,5,13,293,Georgia,Upson County
050,3,5,13,295,Georgia,Walker County
050,3,5,13,297,Georgia,Walton County
050,3,5,13,299,Georgia,Ware County
050,3,5,13,301,Georgia,Warren County
050,3,5,13,303,Georgia,Washington County
050,3,5,13,305,Georgia,Wayne County
050,3,5,13,307,Georgia,Webster County
050,3,5,13,309,Georgia,Wheeler County
050,3,5,13,311,Georgia,White County
050,3,5,13,313,Georgia,Whitfield County
050,3,5,13,315,Georgia,Wilcox County
050,3,5,13,317,Georgia,Wilkes County
050,3,5,13,319,Georgia,Wilkinson County
050,3,5,13,321,Georgia,Worth County
040,4,9,15,000,Hawaii,Hawaii
050,4,9,15,001,Hawaii,Hawaii County
050,4,9,15,003,Hawaii,Honolulu County
050,4,9,15,005,Hawaii,Kalawao County
050,4,9,15,007,Hawaii,Kauai County
050,4,9,15,009,Hawaii,Maui County
040,4,8,16,000,Idaho,Idaho
050,4,8,16,001,Idaho,Ada County
050,4,8,16,003,Idaho,Adams County
050,4,8,16,005,Idaho,Bannock County
050,4,8,16,007,Idaho,Bear Lake County
050,4,8,16,009,Idaho,Benewah County
050,4,8,16,011,Idaho,Bingham County
050,4,8,16,013,Idaho,Blaine County
050,4,8,16,015,Idaho,Boise County
050,4,8,16,017,Idaho,Bonner County
050,4,8,16,019,Idaho,Bonneville County
050,4,8,16,021,Idaho,Boundary County
050,4,8,16,023,Idaho,Butte County
050,4,8,16,025,Idaho,Camas County
050,4,8,16,027,Idaho,Canyon County
050,4,8,16,029,Idaho,Caribou County
050,4,8,16,031,Idaho,Cassia County
050,4,8,16,033,Idaho,Clark County
050,4,8,16,035,Idaho,Clearwater County
050,4,8,16,037,Idaho,Custer County
050,4,8,16,039,Idaho,Elmore County
050,4,8,16,041,Idaho,Franklin County
050,4,8,16,043,Idaho,Fremont County
050,4,8,16,045,Idaho,Gem County
050,4,8,16,047,Idaho,Gooding County
050,4,8,16,049,Idaho,Idaho County
050,4,8,16,051,Idaho,Jefferson County
050,4,8,16,053,Idaho,Jerome County
050,4,8,16,055,Idaho,Kootenai County
050,4,8,16,057,Idaho,Latah County
050,4,8,16,059,Idaho,Lemhi County
050,4,8,16,061,Idaho,Lewis County
050,4,8,16,063,Idaho,Lincoln County
050,4,8,16,065,Idaho,Madison County
050,4,8,16,067,Idaho,Minidoka County
050,4,8,16,069,Idaho,Nez Perce County
050,4,8,16,071,Idaho,Oneida County
050,4,8,16,073,Idaho,Owyhee County
050,4,8,16,075,Idaho,Payette County
050,4,8,16,077,Idaho,Power County
050,4,8,16,079,Idaho,Shoshone County
050,4,8,16,081,Idaho,Teton County
050,4,8,16,083,Idaho,Twin Falls County
050,4,8,16,085,Idaho,Valley County
050,4,8,16,087,Idaho,Washington County
040,2,3,17,000,Illinois,Illinois
050,2,3,17,001,Illinois,Adams County
050,2,3,17,003,Illinois,Alexander County
050,2,3,17,005,Illinois,Bond County
050,2,3,17,007,Illinois,Boone County
050,2,3,17,009,Illinois,Brown County
050,2,3,17,011,Illinois,Bureau County
050,2,3,17,013,Illinois,Calhoun County
050,2,3,17,015,Illinois,Carroll County
050,2,3,17,017,Illinois,Cass County
050,2,3,17,019,Illinois,Champaign County
050,2,3,17,021,Illinois,Christian County
050,2,3,17,023,Illinois,Clark County
050,2,3,17,025,Illinois,Clay County
050,2,3,17,027,Illinois,Clinton County
050,2,3,17,029,Illinois,Coles County
050,2,3,17,031,Illinois,Cook County
050,2,3,17,033,Illinois,Crawford County
050,2,3,17,035,Illinois,Cumberland County
050,2,3,17,037,Illinois,DeKalb County
050,2,3,17,039,Illinois,De Witt County
050,2,3,17,041,Illinois,Douglas County
050,2,3,17,043,Illinois,DuPage County
050,2,3,17,045,Illinois,Edgar County
050,2,3,17,047,Illinois,Edwards County
050,2,3,17,049,Illinois,Effingham County
050,2,3,17,051,Illinois,Fayette County
050,2,3,17,053,Illinois,Ford County
050,2,3,17,055,Illinois,Franklin County
050,2,3,17,057,Illinois,Fulton County
050,2,3,17,059,Illinois,Gallatin County
050,2,3,17,061,Illinois,Greene County
050,2,3,17,063,Illinois,Grundy County
050,2,3,17,065,Illinois,Hamilton County
050,2,3,17,067,Illinois,Hancock County
050,2,3,17,069,Illinois,Hardin County
050,2,3,17,071,Illinois,Henderson County
050,2,3,17,073,Illinois,Henry County
050,2,3,17,075,Illinois,Iroquois County
050,2,3,17,077,Illinois,Jackson County
050,2,3,17,079,Illinois,Jasper County
050,2,3,17,081,Illinois,Jefferson County
050,2,3,17,083,Illinois,Jersey County
050,2,3,17,085,Illinois,Jo Daviess County
050,2,3,17,087,Illinois,Johnson County
050,2,3,17,089,Illinois,Kane County
050,2,3,17,091,Illinois,Kankakee County
050,2,3,17,093,Illinois,Kendall County
050,2,3,17,095,Illinois,Knox County
