county_fips,owner_purchase_originations,minority_originations,lowincome_originations,owner_loan_amount_median,income_median,minority_share,year
13137,489,44,109,155000.0,60000.0,0.0899795501022494,2018
13139,2794,533,742,195000.0,67500.0,0.1907659269863994,2018
13141,27,3,6,127500.0,64250.0,0.1111111111111111,2018
13143,327,9,91,150000.0,62000.0,0.0275229357798165,2018
13145,580,68,63,235000.0,82000.0,0.1172413793103448,2018
13147,255,23,49,145000.0,58000.0,0.0901960784313725,2018
13149,82,2,44,135000.0,54000.0,0.024390243902439,2018
13151,4084,2225,1559,185000.0,64000.0,0.5448090107737512,2018
13153,2522,624,754,145000.0,60000.0,0.2474226804123711,2018
13155,21,5,6,120000.0,69500.0,0.238095238095238,2018
13157,1646,195,417,185000.0,68500.0,0.1184690157958687,2018
13159,192,11,87,160000.0,66000.0,0.0572916666666666,2018
13161,54,4,18,95000.0,50000.0,0.074074074074074,2018
13163,66,11,12,132500.0,64000.0,0.1666666666666666,2018
13165,19,5,3,107500.0,57750.0,0.2631578947368421,2018
13167,29,3,6,120000.0,55500.0,0.1034482758620689,2018
13169,260,46,48,135000.0,66250.0,0.1769230769230769,2018
13171,197,12,42,135000.0,57000.0,0.0609137055837563,2018
13173,129,19,23,130000.0,57500.0,0.1472868217054263,2018
13175,313,59,56,115000.0,55000.0,0.1884984025559105,2018
13177,411,74,69,175000.0,62000.0,0.1800486618004866,2018
13179,799,370,96,160000.0,57500.0,0.4630788485607008,2018
13181,64,4,9,125000.0,74750.0,0.0625,2018
13183,282,99,55,170000.0,66500.0,0.351063829787234,2018
13185,1187,228,184,145000.0,61000.0,0.1920808761583824,2018
13187,421,16,113,190000.0,64250.0,0.0380047505938242,2018
13189,145,23,46,145000.0,66000.0,0.1586206896551724,2018
13191,137,16,29,135000.0,66000.0,0.1167883211678832,2018
13193,25,10,7,95000.0,58500.0,0.4,2018
13195,278,37,107,140000.0,55000.0,0.1330935251798561,2018
13197,35,3,9,102500.0,60500.0,0.0857142857142857,2018
13199,203,21,58,125000.0,57000.0,0.1034482758620689,2018
13201,29,2,10,95000.0,60000.0,0.0689655172413793,2018
13205,57,7,13,95000.0,56000.0,0.1228070175438596,2018
13207,334,29,75,195000.0,78000.0,0.0868263473053892,2018
13209,46,7,9,110000.0,66500.0,0.1521739130434782,2018
13211,225,17,37,225000.0,80000.0,0.0755555555555555,2018
13213,319,57,116,125000.0,46000.0,0.1786833855799373,2018
13215,1704,526,408,115000.0,47000.0,0.3086854460093897,2018
13217,1710,828,833,165000.0,59000.0,0.4842105263157895,2018
13219,626,35,42,290000.0,100000.0,0.0559105431309904,2018
13221,177,26,61,130000.0,55500.0,0.1468926553672316,2018
13223,3816,1027,1566,185000.0,60000.0,0.2691299790356394,2018
13225,272,93,66,132500.0,57250.0,0.3419117647058823,2018
13227,507,21,204,165000.0,65250.0,0.0414201183431952,2018
13229,162,11,37,130000.0,62750.0,0.0679012345679012,2018
13231,259,5,82,200000.0,70500.0,0.0193050193050193,2018
13233,442,39,126,125000.0,52000.0,0.088235294117647,2018
13235,71,10,24,115000.0,50000.0,0.1408450704225352,2018
13237,221,23,53,180000.0,71000.0,0.1040723981900452,2018
13241,169,5,35,165000.0,69000.0,0.029585798816568,2018
13243,16,5,5,85000.0,58000.0,0.3125,2018
13245,1802,744,657,120000.0,52500.0,0.4128745837957824,2018
13247,1200,767,584,195000.0,61000.0,0.6391666666666667,2018
13249,31,3,11,95000.0,61000.0,0.0967741935483871,2018
13251,58,8,17,110000.0,63500.0,0.1379310344827586,2018
13253,33,4,8,95000.0,48500.0,0.1212121212121212,2018
13255,803,195,440,135000.0,52000.0,0.2428393524283935,2018
13257,218,14,69,125000.0,55000.0,0.0642201834862385,2018
13259,12,4,2,85000.0,53750.0,0.3333333333333333,2018
13261,119,20,28,105000.0,59250.0,0.1680672268907563,2018
13263,38,6,5,145000.0,57000.0,0.1578947368421052,2018
13267,128,20,24,125000.0,67000.0,0.15625,2018
13269,27,8,7,105000.0,54000.0,0.2962962962962963,2018
13271,27,6,9,125000.0,54000.0,0.2222222222222222,2018
13273,27,9,7,75000.0,62500.0,0.3333333333333333,2018
13275,402,49,52,165000.0,64000.0,0.1218905472636815,2018
13277,306,57,51,155000.0,60000.0,0.1862745098039215,2018
13279,136,26,27,120000.0,56000.0,0.1911764705882352,2018
13281,142,2,32,160000.0,61000.0,0.0140845070422535,2018
13283,14,1,5,87500.0,61750.0,0.0714285714285714,2018
13285,722,140,157,152500.0,60000.0,0.1939058171745152,2018
13287,32,4,8,95000.0,57000.0,0.125,2018
13289,26,3,11,77500.0,48000.0,0.1153846153846153,2018
13291,356,9,79,175000.0,67500.0,0.0252808988764044,2018
13293,167,12,58,100000.0,50000.0,0.0718562874251497,2018
13295,734,24,330,125000.0,52000.0,0.0326975476839237,2018
13297,1587,280,555,205000.0,70000.0,0.1764335223692501,2018
13299,207,31,57,85000.0,51000.0,0.1497584541062802,2018
13301,18,6,4,100000.0,57000.0,0.3333333333333333,2018
13303,50,10,13,135000.0,52000.0,0.2,2018
13305,229,21,49,125000.0,58000.0,0.0917030567685589,2018
13307,14,6,3,60000.0,47000.0,0.4285714285714285,2018
13309,14,1,4,100000.0,47500.0,0.0714285714285714,2018
13311,330,8,64,165000.0,58000.0,0.0242424242424242,2018
13313,873,287,340,135000.0,50750.0,0.3287514318442153,2018
13315,19,5,6,95000.0,45500.0,0.2631578947368421,2018
13317,40,11,15,95000.0,48250.0,0.275,2018
13319,37,9,15,85000.0,43000.0,0.2432432432432432,2018
13321,92,8,30,85000.0,55000.0,0.0869565217391304,2018
15001,1360,173,365,320000.0,89000.0,0.1272058823529411,2018
15003,7159,1511,2468,545000.0,117000.0,0.2110629976253666,2018
15007,480,74,62,485000.0,106000.0,0.1541666666666666,2018
15009,1218,161,248,495000.0,113250.0,0.132183908045977,2018
16001,9550,460,2179,245000.0,78000.0,0.0481675392670157,2018
16003,53,1,13,182500.0,69500.0,0.0188679245283018,2018
16005,1348,77,394,155000.0,59000.0,0.0571216617210682,2018
16007,88,3,30,150000.0,67000.0,0.034090909090909,2018
16009,93,2,29,160000.0,57000.0,0.021505376344086,2018
16011,588,52,236,175000.0,63500.0,0.0884353741496598,2018
16013,360,20,99,330000.0,86500.0,0.0555555555555555,2018
16015,157,1,36,235000.0,83000.0,0.0063694267515923,2018
16017,670,11,133,235000.0,68000.0,0.0164179104477611,2018
16019,2126,162,694,175000.0,61000.0,0.0761994355597366,2018
16021,152,1,53,180000.0,54750.0,0.006578947368421,2018
16023,28,1,15,125000.0,43500.0,0.0357142857142857,2018
16027,4665,620,2213,185000.0,55000.0,0.1329046087888531,2018
16029,91,1,31,145000.0,64750.0,0.0109890109890109,2018
16031,197,34,54,180000.0,61500.0,0.1725888324873096,2018
16035,75,1,26,132500.0,59000.0,0.0133333333333333,2018
16037,54,0,13,145000.0,65500.0,0.0,2018
16039,530,41,163,145000.0,54500.0,0.0773584905660377,2018
16041,210,6,98,175000.0,58500.0,0.0285714285714285,2018
16043,145,4,63,165000.0,58000.0,0.0275862068965517,2018
16045,307,10,98,185000.0,66000.0,0.0325732899022801,2018
16047,142,17,47,147500.0,55000.0,0.1197183098591549,2018
16049,131,4,33,155000.0,61000.0,0.0305343511450381,2018
16051,466,17,114,202500.0,66250.0,0.0364806866952789,2018
16053,316,89,115,145000.0,48000.0,0.2816455696202531,2018
16055,3344,70,679,255000.0,74500.0,0.0209330143540669,2018
16057,409,11,91,215000.0,74000.0,0.0268948655256723,2018
16059,69,1,21,165000.0,62500.0,0.0144927536231884,2018
16061,37,1,18,115000.0,45000.0,0.027027027027027,2018
16063,50,12,20,135000.0,51000.0,0.24,2018
16065,268,7,50,207500.0,66500.0,0.0261194029850746,2018
16067,231,69,92,145000.0,51000.0,0.2987012987012987,2018
16069,585,14,152,192500.0,66750.0,0.0239316239316239,2018
16071,59,0,16,155000.0,66000.0,0.0,2018
16073,145,14,80,175000.0,50000.0,0.096551724137931,2018
16075,435,36,122,180000.0,58750.0,0.0827586206896551,2018
16077,72,15,32,125000.0,47500.0,0.2083333333333333,2018
16079,175,1,82,115000.0,45500.0,0.0057142857142857,2018
16081,153,21,32,285000.0,79000.0,0.1372549019607843,2018
16083,1458,161,458,195000.0,61250.0,0.1104252400548696,2018
16085,193,3,48,240000.0,69000.0,0.0155440414507772,2018
16087,133,10,57,135000.0,50500.0,0.075187969924812,2018
17001,456,14,207,100000.0,52000.0,0.0307017543859649,2018
17003,19,4,12,45000.0,41500.0,0.2105263157894736,2018
17005,116,2,48,112500.0,61500.0,0.0172413793103448,2018
17007,640,150,202,145000.0,64500.0,0.234375,2018
17009,20,2,8,115000.0,62750.0,0.1,2018
17011,276,18,142,85000.0,50500.0,0.0652173913043478,2018
17013,36,0,21,80000.0,55500.0,0.0,2018
17015,77,1,36,95000.0,62000.0,0.0129870129870129,2018
17017,83,21,40,55000.0,58500.0,0.253012048192771,2018
17019,2133,296,800,135000.0,67500.0,0.1387716830754805,2018
17021,238,3,102,87500.0,53000.0,0.0126050420168067,2018
17023,91,3,36,95000.0,57000.0,0.0329670329670329,2018
17025,70,2,36,97500.0,55250.0,0.0285714285714285,2018
17027,395,4,171,137500.0,70500.0,0.010126582278481,2018
17029,322,12,137,85000.0,51000.0,0.0372670807453416,2018
17031,50139,16385,16699,215000.0,77000.0,0.3267915195755799,2018
17033,56,1,27,97500.0,55750.0,0.0178571428571428,2018
17035,64,2,28,95000.0,53500.0,0.03125,2018
17037,1259,144,500,155000.0,67000.0,0.1143764892772041,2018
17039,184,3,85,110000.0,64000.0,0.0163043478260869,2018
17041,195,6,94,95000.0,55000.0,0.0307692307692307,2018
17043,11503,1901,3041,247500.0,94000.0,0.1652612361992523,2018
17045,118,9,53,65000.0,50000.0,0.0762711864406779,2018
17047,21,0,12,65000.0,42000.0,0.0,2018
17049,258,3,89,130000.0,63500.0,0.0116279069767441,2018
17051,151,2,64,85000.0,52500.0,0.0132450331125827,2018
17053,165,5,95,95000.0,54000.0,0.0303030303030303,2018
17055,243,3,129,75000.0,50000.0,0.0123456790123456,2018
17057,284,2,157,77500.0,53000.0,0.0070422535211267,2018
17059,24,0,13,67500.0,50250.0,0.0,2018
17061,74,0,29,85000.0,64000.0,0.0,2018
17063,795,63,314,185000.0,76750.0,0.0792452830188679,2018
17065,58,0,21,95000.0,60000.0,0.0,2018
17067,102,4,47,75000.0,52000.0,0.0392156862745098,2018
17069,15,0,7,75000.0,55500.0,0.0,2018
17071,24,0,11,65000.0,52500.0,0.0,2018
17073,589,25,248,95000.0,60000.0,0.0424448217317487,2018
17075,212,8,87,105000.0,57500.0,0.0377358490566037,2018
17077,301,27,119,102500.0,55750.0,0.0897009966777408,2018
17079,39,1,18,115000.0,63000.0,0.0256410256410256,2018
17081,285,18,103,100000.0,56250.0,0.0631578947368421,2018
17083,214,2,106,125000.0,67250.0,0.0093457943925233,2018
17085,155,1,69,125000.0,62500.0,0.0064516129032258,2018
17087,73,1,26,115000.0,65000.0,0.0136986301369863,2018
17089,6992,1839,2578,175000.0,66750.0,0.2630148741418764,2018
17091,1142,128,388,125000.0,57500.0,0.1120840630472854,2018
17093,2447,594,918,220000.0,83750.0,0.2427462198610543,2018
17095,481,29,185,75000.0,52750.0,0.0602910602910602,2018
17097,8332,1942,2424,205000.0,91000.0,0.2330772923667786,2018
17099,970,84,366,115000.0,60500.0,0.0865979381443299,2018
17101,55,1,25,85000.0,61000.0,0.0181818181818181,2018
17103,189,18,92,115000.0,61000.0,0.0952380952380952,2018
17105,248,9,125,100000.0,58500.0,0.0362903225806451,2018
17107,287,6,133,95000.0,57500.0,0.0209059233449477,2018
17109,163,6,73,85000.0,57000.0,0.0368098159509202,2018
17111,4864,608,1883,190000.0,76500.0,0.125,2018
17113,2259,162,1054,135000.0,64000.0,0.0717131474103585,2018
17115,1036,88,448,75000.0,51000.0,0.0849420849420849,2018
17117,418,5,178,95000.0,57000.0,0.0119617224880382,2018
17119,3422,188,1490,115000.0,54250.0,0.0549386323787258,2018
17121,290,11,135,80000.0,53250.0,0.0379310344827586,2018
17123,114,1,64,85000.0,59000.0,0.0087719298245614,2018
17125,89,1,49,80000.0,51000.0,0.0112359550561797,2018
17127,46,1,23,85000.0,46000.0,0.0217391304347826,2018
17129,145,1,70,125000.0,64500.0,0.0068965517241379,2018
17131,187,4,89,90000.0,55000.0,0.0213903743315508,2018
17133,503,9,137,180000.0,84250.0,0.0178926441351888,2018
17135,165,0,55,97500.0,69000.0,0.0,2018
17137,313,9,117,85000.0,57500.0,0.0287539936102236,2018
17139,114,3,54,90000.0,55500.0,0.0263157894736842,2018
17141,567,42,219,115000.0,63000.0,0.074074074074074,2018
17143,2158,231,902,105000.0,57500.0,0.1070435588507877,2018
17145,110,3,53,75000.0,52750.0,0.0272727272727272,2018
17147,229,5,96,130000.0,71000.0,0.0218340611353711,2018
17149,65,0,39,70000.0,47500.0,0.0,2018
17151,11,0,3,107500.0,74750.0,0.0,2018
17153,13,2,6,80000.0,55750.0,0.1538461538461538,2018
17155,33,2,16,107500.0,70000.0,0.0606060606060606,2018
17157,214,8,84,75000.0,55500.0,0.0373831775700934,2018
17159,54,1,34,85000.0,55000.0,0.0185185185185185,2018
17161,1671,257,851,105000.0,52250.0,0.1538001196888091,2018
17163,3074,531,1238,105000.0,57000.0,0.1727391021470397,2018
17165,164,4,77,65000.0,49500.0,0.024390243902439,2018
17167,2451,169,1060,95000.0,55000.0,0.0689514483884129,2018
17169,31,0,13,120000.0,76000.0,0.0,2018
17171,19,1,11,65000.0,51000.0,0.0526315789473684,2018
17173,123,0,55,85000.0,59750.0,0.0,2018
17175,34,0,22,82500.0,54250.0,0.0,2018
17177,328,25,159,85000.0,53000.0,0.0762195121951219,2018
17179,1797,41,850,115000.0,60250.0,0.0228158041179744,2018
17181,91,3,35,110000.0,61000.0,0.0329670329670329,2018
17183,501,27,224,72500.0,51500.0,0.0538922155688622,2018
17185,65,0,36,85000.0,48750.0,0.0,2018
17187,103,7,43,75000.0,56000.0,0.0679611650485436,2018
17189,108,0,44,105000.0,63000.0,0.0,2018
17191,32,0,13,85000.0,53000.0,0.0,2018
17193,96,0,41,95000.0,55000.0,0.0,2018
17195,363,23,164,90000.0,49500.0,0.0633608815426997,2018
17197,9587,2417,3490,195000.0,73750.0,0.2521122353186606,2018
17199,688,27,238,115000.0,65500.0,0.0392441860465116,2018
17201,3231,622,1389,87500.0,48500.0,0.1925100588053234,2018
17203,500,5,202,125000.0,64000.0,0.01,2018
18001,361,8,187,120000.0,46500.0,0.0221606648199446,2018
18003,5934,636,2424,115000.0,51000.0,0.1071789686552072,2018
18005,1333,138,483,145000.0,67000.0,0.1035258814703675,2018
18007,87,3,55,85000.0,43000.0,0.0344827586206896,2018
18009,97,4,59,65000.0,44500.0,0.0412371134020618,2018
18011,1345,73,353,172500.0,69500.0,0.0542750929368029,2018
18013,216,7,84,172500.0,70500.0,0.0324074074074074,2018
18015,264,4,121,115000.0,51500.0,0.0151515151515151,2018
18017,331,50,164,85000.0,49000.0,0.1510574018126888,2018
18019,2102,192,1123,135000.0,50000.0,0.0913415794481446,2018
18021,304,2,125,100000.0,58500.0,0.006578947368421,2018
18023,320,36,147,105000.0,50000.0,0.1125,2018
18025,90,2,45,120000.0,49000.0,0.0222222222222222,2018
18027,193,8,77,125000.0,58000.0,0.0414507772020725,2018
18029,772,12,332,160000.0,73500.0,0.0155440414507772,2018
18031,319,4,146,125000.0,51500.0,0.012539184952978,2018
18033,596,7,272,115000.0,49000.0,0.011744966442953,2018
18035,1106,49,455,77500.0,50250.0,0.0443037974683544,2018
18037,342,34,166,140000.0,55500.0,0.0994152046783625,2018
18039,2740,393,973,135000.0,57000.0,0.1434306569343065,2018
18041,224,4,115,85000.0,46500.0,0.0178571428571428,2018
18043,1199,62,601,135000.0,52000.0,0.0517097581317764,2018
18045,158,4,62,110000.0,55000.0,0.0253164556962025,2018
18047,245,2,80,150000.0,71500.0,0.0081632653061224,2018
18049,257,9,103,95000.0,52500.0,0.0350194552529182,2018
18051,334,9,150,115000.0,59500.0,0.0269461077844311,2018
18053,619,33,271,77500.0,43250.0,0.0533117932148626,2018
18055,317,4,127,110000.0,51000.0,0.0126182965299684,2018
18057,7325,612,1413,230000.0,99000.0,0.0835494880546075,2018
18059,1609,88,622,170000.0,64250.0,0.0546923555003107,2018
18061,539,12,290,150000.0,54000.0,0.0222634508348794,2018
18063,3441,374,1232,185000.0,69000.0,0.1086893344957861,2018
18065,531,7,253,105000.0,50000.0,0.0131826741996233,2018
18067,1157,67,509,100000.0,53000.0,0.0579083837510803,2018
18069,424,6,182,105000.0,53500.0,0.0141509433962264,2018
18071,555,36,242,110000.0,47500.0,0.0648648648648648,2018
18073,441,10,159,145000.0,58500.0,0.0226757369614512,2018
18075,174,5,97,75000.0,43000.0,0.028735632183908,2018
18077,459,16,154,115000.0,59000.0,0.0348583877995642,2018
18079,266,5,111,105000.0,51500.0,0.018796992481203,2018
18081,2981,222,1200,165000.0,64500.0,0.0744716538074471,2018
18083,265,5,120,75000.0,48000.0,0.0188679245283018,2018
18085,1169,87,373,145000.0,64000.0,0.0744225834046193,2018
18087,434,9,100,175000.0,68250.0,0.02073732718894,2018
18089,6480,1671,2365,125000.0,54000.0,0.2578703703703703,2018
18091,1162,108,475,130000.0,55750.0,0.0929432013769363,2018
18093,477,9,228,112500.0,52750.0,0.0188679245283018,2018
18095,1490,84,664,100000.0,50500.0,0.0563758389261744,2018
18097,12072,2746,6371,135000.0,51750.0,0.2274685222001325,2018
18099,494,44,201,132500.0,56000.0,0.0890688259109311,2018
18101,91,0,35,125000.0,60500.0,0.0,2018
18103,324,9,152,82500.0,44750.0,0.0277777777777777,2018
18105,1596,69,510,185000.0,71000.0,0.0432330827067669,2018
18107,561,18,244,105000.0,53000.0,0.0320855614973262,2018
18109,1176,22,558,155000.0,60000.0,0.0187074829931972,2018
18111,164,6,81,87500.0,54500.0,0.0365853658536585,2018
18113,596,35,263,127500.0,56250.0,0.0587248322147651,2018
18115,76,1,39,142500.0,60250.0,0.0131578947368421,2018
18117,134,1,82,95000.0,42500.0,0.0074626865671641,2018
18119,259,4,93,135000.0,56500.0,0.0154440154440154,2018
18121,117,0,50,102500.0,57000.0,0.0,2018
18123,128,2,49,105000.0,51000.0,0.015625,2018
18125,100,2,45,100000.0,54250.0,0.02,2018
18127,2676,272,781,185000.0,71250.0,0.1016442451420029,2018
18129,337,2,112,135000.0,72000.0,0.0059347181008902,2018
18131,115,4,55,105000.0,46500.0,0.0347826086956521,2018
18133,539,10,239,140000.0,53000.0,0.0185528756957328,2018
18135,227,8,129,95000.0,44250.0,0.0352422907488986,2018
18137,322,2,139,125000.0,55000.0,0.0062111801242236,2018
18139,160,3,69,115000.0,58000.0,0.01875,2018
18141,3300,387,1307,115000.0,51000.0,0.1172727272727272,2018
18143,254,3,123,120000.0,50000.0,0.0118110236220472,2018
18145,583,23,319,142500.0,60250.0,0.039451114922813,2018
18147,139,1,74,120000.0,54000.0,0.0071942446043165,2018
18149,243,9,128,105000.0,47000.0,0.037037037037037,2018
18151,449,14,160,135000.0,58000.0,0.0311804008908685,2018
18153,165,1,68,85000.0,50500.0,0.006060606060606,2018
18155,101,0,34,125000.0,57000.0,0.0,2018
18157,2348,259,987,165000.0,65000.0,0.1103066439522998,2018
18159,207,3,82,142500.0,60500.0,0.0144927536231884,2018
18161,61,1,29,122500.0,58250.0,0.0163934426229508,2018
18163,2320,113,1045,105000.0,45000.0,0.0487068965517241,2018
18165,124,4,49,100000.0,62000.0,0.032258064516129,2018
18167,1058,39,423,80000.0,51000.0,0.0368620037807183,2018
18169,302,3,148,85000.0,47250.0,0.009933774834437,2018
18171,71,0,31,130000.0,58500.0,0.0,2018
18173,1000,41,293,155000.0,70500.0,0.041,2018
18175,316,3,139,122500.0,55000.0,0.0094936708860759,2018
18177,647,26,317,85000.0,48000.0,0.0401854714064915,2018
18179,423,13,211,120000.0,53500.0,0.0307328605200945,2018
18181,290,8,138,112500.0,52500.0,0.0275862068965517,2018
18183,520,9,223,145000.0,57000.0,0.0173076923076923,2018
19001,76,1,38,85000.0,52000.0,0.0131578947368421,2018
19003,22,0,11,80000.0,64500.0,0.0,2018
19005,71,6,30,115000.0,73500.0,0.0845070422535211,2018
19007,64,0,32,110000.0,58000.0,0.0,2018
19009,38,1,20,65000.0,50000.0,0.0263157894736842,2018
19011,359,4,157,145000.0,68500.0,0.011142061281337,2018
19013,1800,124,771,115000.0,59000.0,0.0688888888888888,2018
19015,337,8,167,135000.0,54000.0,0.0237388724035608,2018
19017,382,2,207,110000.0,59000.0,0.0052356020942408,2018
19019,207,1,90,107500.0,64500.0,0.0048309178743961,2018
19021,185,81,96,115000.0,47500.0,0.4378378378378378,2018
19023,162,2,86,105000.0,50000.0,0.0123456790123456,2018
19025,68,0,37,85000.0,50000.0,0.0,2018
19027,147,4,76,105000.0,53500.0,0.0272108843537414,2018
19029,89,0,42,105000.0,55000.0,0.0,2018
19031,242,5,103,135000.0,57000.0,0.0206611570247933,2018
19033,283,10,105,115000.0,58000.0,0.0353356890459364,2018
19035,87,6,47,85000.0,51000.0,0.0689655172413793,2018
19037,76,0,35,105000.0,58000.0,0.0,2018
19039,70,5,29,150000.0,66500.0,0.0714285714285714,2018
19041,153,3,77,130000.0,46000.0,0.0196078431372549,2018
19043,144,1,58,105000.0,61000.0,0.0069444444444444,2018
19045,397,7,184,110000.0,53000.0,0.017632241813602,2018
19047,106,29,51,95000.0,55000.0,0.2735849056603773,2018
19049,2096,136,490,220000.0,86500.0,0.0648854961832061,2018
19051,43,1,15,122500.0,76750.0,0.0232558139534883,2018
19053,43,2,22,85000.0,50000.0,0.0465116279069767,2018
19055,203,2,90,130000.0,63500.0,0.0098522167487684,2018
19057,367,20,172,125000.0,54000.0,0.0544959128065395,2018
19059,232,3,99,165000.0,66500.0,0.0129310344827586,2018
19061,1285,26,572,145000.0,58000.0,0.0202334630350194,2018
19063,70,5,33,110000.0,53750.0,0.0714285714285714,2018
19065,163,6,99,80000.0,47000.0,0.0368098159509202,2018
19067,60,4,27,115000.0,60000.0,0.0666666666666666,2018
19069,44,3,27,85000.0,45500.0,0.0681818181818181,2018
19071,62,1,32,115000.0,51000.0,0.0161290322580645,2018
19073,51,0,20,85000.0,61500.0,0.0,2018
19075,180,1,79,122500.0,63500.0,0.0055555555555555,2018
